Product Status,Product ID ,Item Description ,Supplier Name ,Brand Name ,Sub Name  ,Product Description ,Container Name ,Size Description ,Extended Product Description,Product Class Description,On Hand  ,Sales Current ,Date Last Received,On Order
Active,85064,SV MEETING ST 1/2BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV MEETING ST,1/2BBL,1/2 BBL,,SAVAGE CRAFT MEETING STREET PALE ALE HALF BARREL,BEER,0,0,0,0
Active,85065,SV MEETING ST,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV MEETING ST,,1/6 BBL,,,BEER,0,0,20220111,0
Active,85070,SV WHOBYWHATY 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV WHOBYWHATY,1/6BBL,1/6 BBL,,SALVAGE CRAFT WHOOBY WHATTY,BEER,15,0,20231109,0
Active,85072,SV SOURWTRMLN 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV SOURWTRMLN,1/6BBL,1/6 BBL,,SAVAGE CRAFT SOUR WATERMELON SIXTH BARREL,BEER,0,0,20220629,0
Restricted,85074,SV CAPRI SOUR 6/4C,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV CAPRI SOUR,6/4C,24/16,,SAVAGE CRAFT CAPRI SOUR FOUR PACK CANS,BEER,1,0,20231017,0
Active,85075,SV CAPRI SOUR 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV CAPRI SOUR,1/6BBL,1/6 BBL,,SAVAGE CRAFT CAPRI SOUR SIXTH BARRELL,BEER,0,0,20230606,0
Active,85080,SV BANANATEETH 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV BANANATEETH,1/6BBL,1/6 BBL,,SAVAGE CRAFT BANANA SHAPED TEETH SIXTH BBL,BEER,0,0,20230118,0
Active,85085,SV PURGEPILSNR 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV PURGEPILSNR,1/6BBL,1/6 BBL,,SAVAGE CRAFT PURGE UNDER PILSNER SIXTH BARREL,BEER,20,0,20231017,0
Restricted,85086,SV POLAR BEAR 6/4 16OZ CAN,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV POLAR BEAR,6/4 16OZ CAN,24/16,,SAVAGE CRAFT COOLER THAN POLAR BEAR FOUR PACK CANS,BEER,0,0,20220805,0
Active,85087,SV WTRMLNBASIL 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV WTRMLNBASIL,1/6BBL,1/6 BBL,,SOUTHERN BARREL WATERMELON BASIL HIBISCUS SELTZER SIXTH,BEER,0,0,20231017,0
Active,85088,SV MARZEN 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV MARZEN,1/6BBL,1/6 BBL,,SAVAGE CRAFT MARZEN SIXTH BARREL,BEER,0,0,20230919,0
Active,85089,SV MARZEN 1/2BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV MARZEN,1/2BBL,1/2 BBL,,SAVAGE CRAFT MARZEN HALF BARREL,BEER,0,0,0,0
Active,85090,SV HEFEWEIZEN 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV HEFEWEIZEN,1/6BBL,1/6 BBL,,SAVAGE CRAFT HEFEWEIZEN SIXTH BARREL,BEER,6,0,20231024,0
Active,85091,SV VIENNALAGER 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV VIENNALAGER,1/6BBL,1/6 BBL,,SAVAGE CRAFT VIENNA LAGER SIXTH BARREL,BEER,3,0,20231024,0
Active,85092,SV MOONZGOONZ 1/6BBL,SAVAGE CRAFT ALE WORKS,SAVAGE CRAFT,SV MOONZGOONZ,1/6BBL,1/6 BBL,,SAVAGE CRAFT MOONZ OUT GOONZ OUT SIXTH BARREL,BEER,3,0,20231024,0
Active,100254,48/100 CARIBE SPICED 48/100ML       CARIBE SPICED 100ML,SAZERAC,CARIBE BAY,CARIBE SPICED,48/100ML,48/100ML,48/100,CARIBE SPICED 100ML,WINE,3744,0,20180518,0
Active,100352,6/1L   FLASHPOINT 6/1L           FLASHPOINT 6/1L,SAZERAC,FLASHPOINT,FLASHPOINT,6/1L,6/1L,6/1L,FLASHPOINT 6/1L,WINE,294,0,20180509,0
Active,100354,48/100 FLASHPOINT 48/100ML       FLASHPOINT 48/100ML,SAZERAC,FLASHPOINT,FLASHPOINT,48/100ML,48/100ML,48/100,FLASHPOINT 48/100ML,WINE,7920,960,20230925,0
Active,100451,6/1.5L OLDWSTBRY XDRY 6/1.5L         OLDWSTBRY XDRY 1.5,SAZERAC,OLD WESTBURY,OLDWSTBRY XDRY,6/1.5L,6/1.5L,6/1.5L,OLDWSTBRY XDRY 1.5L,WINE,12,0,20201015,0
Active,100453,12/375 OLDWSTBRY XDRY 12/375ML       OLDWSTBRY XDRY 375,SAZERAC,OLD WESTBURY,OLDWSTBRY XDRY,12/375ML,12/375ML,12/375,OLDWSTBRY XDRY 375ML,WINE,792,0,20180509,0
Active,100755,24/187 SAZ IB PEACH                ICE BOX PEACH,SAZERAC,SAZ ICE BOX,SAZ IB PEACH,,48/100ML,24/187,ICE BOX PEACH,WINE,1464,48,20230925,0
Active,100765,24/187 SAZ IB LI TEA                ICE BOX LONG ISLAND,SAZERAC,SAZ ICE BOX,SAZ IB LI TEA,,48/100ML,24/187,ICE BOX LONG ISLAND,WINE,2112,48,20230925,0
Active,100770,24/187 SAZ IB PNKLEMN                ICE BOX PINK LEMON,SAZERAC,SAZ ICE BOX,SAZ IB PNKLEMN,,48/100ML,24/187,ICE BOX PINK LEMON,WINE,3072,24,20230925,0
Active,100775,24/187 SAZ IB MARGAR                ICE BOX MARGARITA,SAZERAC,SAZ ICE BOX,SAZ IB MARGAR,,48/100ML,24/187,ICE BOX MARGARITA,WINE,1560,48,20230925,0
Active,100274,48/100 NUTCASE 48/100ML       SAZERAC NUTCASE,SAZERAC,SAZ WINE,NUTCASE,48/100ML,48/100ML,48/100,SAZERAC NUTCASE,WINE,2448,48,20210628,0
Active,25400,SAZ PB STRBRY 6/4B,SAZERAC,SAZERAC,SAZ PB STRBRY,6/4B,24/12,,PARROT BAY STRAWBERRY DAQURI 4 PACK CANS,BEER,32,0,20220623,0
Active,25401,SAZ PB VARIETY 2/12B,SAZERAC,SAZERAC,SAZ PB VARIETY,2/12B,24/12,,PARROT BAY VARIETY TWELVE PACK CANS,BEER,86,0,20220623,0
Active,25408,SAZ FF SWT TEA 6/1.5L,SAZERAC,SAZERAC,SAZ FF SWT TEA,6/1.5L,6/1.5L,,FIREFLY SWEET TEA 6/1L,BEER,19,0,20220623,0
Active,25409,SAZ FIREBALL 12/355ML,SAZERAC,SAZERAC,SAZ FIREBALL,12/355ML,12/355ML,,FIREBALL 12 PACK 355ML,BEER,517,17,20230925,1274
Active,25410,SAZ PB COCONUT 12/355ML,SAZERAC,SAZERAC,SAZ PB COCONUT,12/355ML,12/355ML,,PARROT BAY COCONUT 355ML BOTTLES,BEER,0,0,20230925,364
Active,25413,SAZ S COMFORT 12/355ML,SAZERAC,SAZERAC,SAZ S COMFORT,12/355ML,12/355ML,,SAZERAC SOUTHERN COMFORT 12/355,BEER,346,1,20230810,0
Active,25414,SAZ TAAKA 12/355ML,SAZERAC,SAZERAC,SAZ TAAKA,12/355ML,12/355ML,,SAZERAC TAAKA 12/355ML BTLS,BEER,-1,0,20230810,0
Active,300600,12/1L  SAZ BLNCTEQ12/1L   SAZ 1L BLANCO TEQ,SAZERAC,SAZERAC,SAZ,BLNCTEQ12/1L,12/1L,12/1L,SAZ 1L BLANCO TEQ,SPIRITS,24,0,20230914,0
Active,300601,12/1L  SAZ GOLD TEQ 12/1L SAZ GOLD TEQ 1 LTR,SAZERAC,SAZERAC,SAZ,GOLD TEQ 12/1L,12/1L,12/1L,SAZ GOLD TEQ 1 LTR,SPIRITS,36,0,20230406,0
Active,300602,12/1L  SAZ WHITE RUM 12/1LSAZ WHITE RUM 1 LTR,SAZERAC,SAZERAC,SAZ,WHITE RUM 12/1L,12/1L,12/1L,SAZ WHITE RUM 1 LTR,SPIRITS,10,0,20210528,0
Active,300603,12/1L  SAZ BB WHISKEY12/1LSAZ WHISKEY 1 LITER,SAZERAC,SAZERAC,SAZ,BB WHISKEY12/1L,12/1L,12/1L,SAZ WHISKEY 1 LITER,SPIRITS,115,0,20210528,0
Active,300604,12/1L  SAZ GH GIN 12/1L   SAZ GIN 1 LITER,SAZERAC,SAZERAC,SAZ,GH GIN 12/1L,12/1L,12/1L,SAZ GIN 1 LITER,SPIRITS,20,0,20210528,0
Restricted,300606,12/1L  SAZ 11 JONES WHISKYSAZ JONES WHISKEY 1L,SAZERAC,SAZERAC,SAZ,11 JONES WHISKY,12/1L,12/1L,SAZ JONES WHISKEY 1L,SPIRITS,0,0,0,0
Restricted,300690,6/1.75 SAZ ANZA BLC TEQUILANZA BLANCO 1.75,SAZERAC,SAZERAC,SAZ,ANZA BLC TEQUIL,6/1.75L,6/1.75,ANZA BLANCO 1.75,SPIRITS,0,0,0,0
Restricted,300691,6/1.75 SAZ ANZA GLD TEQUILANZA GOLD TEQ 1.75,SAZERAC,SAZERAC,SAZ,ANZA GLD TEQUIL,6/1.75L,6/1.75,ANZA GOLD TEQ 1.75,SPIRITS,0,0,0,0
Active,100552,6/1L   STROYSKI 6/1L           STROYSKI 6/1L,SAZERAC,STROYSKI,STROYSKI,6/1L,6/1L,6/1L,STROYSKI 6/1L,WINE,12,0,20231019,0
Active,100554,48/100 STROYSKI 48/100ML       STROYSKI 48/100ML,SAZERAC,STROYSKI,STROYSKI,48/100ML,48/100ML,48/100,STROYSKI 48/100ML,WINE,8496,144,20230925,0
Active,63294,DG SOUR MIX 12/1L PET,SECOND CITY,SECOND CITY,DG SOUR MIX,12/1L PET,12/33.8,,DURTY GIRL SOUR MIX ONE LITER,NB,18,0,20230919,0
Active,63295,DG MARG MIX 6/1.75LB,SECOND CITY,SECOND CITY,DG MARG MIX,6/1.75LB,6/1.75,,DURTY GURL MARGARITA MIX 1.75 BTL,NB,0,0,0,0
Active,63297,DG OLIVE JUICE 12/750ML,SECOND CITY,SECOND CITY,DG OLIVE JUICE,12/750ML,12/25.36,,,NB,13,1,20230613,0
Active,63298,DG BLDMRYHORAD 12/32OZ,SECOND CITY,SECOND CITY,DG BLDMRYHORAD,12/32OZ,1932-12-01 00:00:00,,DURTY GURL HORSRADISH BLOODY MARY MIX,NB,11,0,20230919,0
Active,63299,DG BLDYMARYMIX 12/32OZ,SECOND CITY,SECOND CITY,DG BLDYMARYMIX,12/32OZ,1932-12-01 00:00:00,,DURY GIRL BLOODY MARY MIX,NB,0,0,20220907,0
Active,63300,DG SPICYBLDMRY 12/32OZ,SECOND CITY,SECOND CITY,DG SPICYBLDMRY,12/32OZ,1932-12-01 00:00:00,,DURTY GURL BLOODY MARY MIX SPICY,NB,3,0,20230613,0
Active,1215,SC RTD TRNSFUS6/4C,SECOND CITY,SECOND CITY - RTD,SC RTD,TRNSFUS6/4C,24/12,,SECOND CITY TRANSFUSION FOUR PACK CANS,SPIRITS,47,0,20230801,0
Active,1216,SC RTD DG BLDMARY6/4C,SECOND CITY,SECOND CITY - RTD,SC RTD,DG BLDMARY6/4C,24/12,,DURTY GURL BLOODY MARY 2FOUR PACK CANS,SPIRITS,19,0,20230801,0
Active,1217,SC RTD DG VOD RITA6/4,SECOND CITY,SECOND CITY - RTD,SC RTD,DG VOD RITA6/4,24/12,,DURTY GURL VODKA RITA FOUR PACK CANS,SPIRITS,59,0,20230801,0
Active,300170,12/750 SEC CITY BOURBON,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,BOURBON,,12/750,,SPIRITS,55,0,20230516,0
Active,300172,12/750 SEC CITY RUM,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RUM,,12/750,,SPIRITS,1,0,0,0
Active,300173,12/750 SEC CITY GIN,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,GIN,,12/750,,SPIRITS,1,0,0,0
Active,300174,12/750 SEC CITY CHOCOLATE,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,CHOCOLATE,,12/750,,SPIRITS,148,0,20230919,0
Active,300175,12/750 SEC CITY CARAMEL,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,CARAMEL,,12/750,,SPIRITS,68,12,20230919,0
Active,300176,12/750 SEC CITY PEACH,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,PEACH,,12/750,,SPIRITS,269,0,20230919,0
Active,300177,12/750 SEC CITY COFFEE,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,COFFEE,,12/750,,SPIRITS,166,0,20230919,0
Active,300178,12/750 SEC CITY PNUTBUTTER     2ND COW P NUT 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,PNUTBUTTER,,12/750,2ND COW P NUT 750ML,SPIRITS,146,0,20220927,0
Active,300179,12/750 SEC CITY RAB PCH MOONSHNRABBIT PEACH 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RAB PCH MOONSHN,,12/750,RABBIT PEACH 750ML,SPIRITS,15,0,20220927,0
Active,300180,12/750 SEC CITY RICRAC SALTCARM2ND SLT CRMEL 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RICRAC SALTCARM,,12/750,2ND SLT CRMEL 750ML,SPIRITS,35,0,20220927,0
Active,300182,12/750 SEC CITY RICRAC PEACH   2ND RIC PEACH 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RICRAC PEACH,,12/750,2ND RIC PEACH 750ML,SPIRITS,39,0,20220927,0
Active,300183,12/750 SEC CITY RICRAC CINNAMON2ND CINNAMON 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RICRAC CINNAMON,,12/750,2ND CINNAMON 750ML,SPIRITS,45,0,20220927,0
Active,300184,12/750 SEC CITY RABSPT CINNAMONRABBIT CINN 750,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RABSPT CINNAMON,,12/750,RABBIT CINN 750,SPIRITS,25,0,20220927,0
Active,300185,12/750 SEC CITY RABSPTMOONSHINERABBIT MOONSHINE,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,RABSPTMOONSHINE,,12/750,RABBIT MOONSHINE,SPIRITS,10,0,20230405,0
Active,300187,12/750 SEC CITY NOBLEJONES BRBN2ND NOBLE 750ML,SECOND CITY SPIRITS,SECOND CITY SP,SEC CITY,NOBLEJONES BRBN,,12/750,2ND NOBLE 750ML,SPIRITS,20,0,20230713,0
Active,3351,PP ROSE 6/4 200ML,SLOW BREW,PORCH POUNDER,PP ROSE,6/4 200ML,24/200ML,,PORCH POUNDER ROSE FOUR PACK,WINE,4,0,20230511,0
Active,3352,PP RED BLEND 6/4 200ML,SLOW BREW,PORCH POUNDER,PP RED BLEND,6/4 200ML,24/200ML,,PORCH POUNDER RED BLEND FOUR PACK,WINE,1,0,20220421,0
Active,3354,PP CHARDONNAY,SLOW BREW,PORCH POUNDER,PP CHARDONNAY,,24/200ML,,,WINE,1,0,20230511,0
Active,3355,PP PINOTGRIGIO,SLOW BREW,PORCH POUNDER,PP PINOTGRIGIO,,24/200ML,,PORCH POUNDER PINOT CANS,WINE,85,0,20230406,0
Active,38001,SBL DAMN YANKE 4/6 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL DAMN YANKE,4/6 CAN,24/12,,SBL DAMN YANKE 6 PACK CAN,BEER,5,0,20230914,0
Active,38007,SBL DAMN YANKE 1/2BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL DAMN YANKE,1/2BBL,1/2 BBL,,,BEER,0,0,20230921,0
Active,38009,SBL DAMN YANKE 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL DAMN YANKE,1/6BBL,1/6 BBL,,,BEER,4,0,20230921,0
Active,38019,SBL HELLESLAGR 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL HELLESLAGR,1/6BBL,1/6 BBL,,,BEER,2,0,20230914,0
Active,38021,SBL OKTOBRFEST 4/6 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL OKTOBRFEST,4/6 CAN,24/12,,SOUTHERN BARREL OKTOBERFEST SIX PACK CANS,BEER,0,0,20230914,0
Active,38029,SBL OKTOBRFEST 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL OKTOBRFEST,1/6BBL,1/6 BBL,,,BEER,2,1,20230914,0
Active,38030,SBL HAZY MANGO 6/4C,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL HAZY MANGO,6/4C,24/16,,SOUTHERN BARREL HAZY MANGO FOUR PACK CANS,BEER,11,0,20230914,0
Active,38033,SBL HAZY MANGO 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL HAZY MANGO,1/6BBL,1/6 BBL,,SOUTHERN BARREL HAZY MANGO SIXTH BARREL,BEER,3,0,20230914,0
Active,38060,SBL BELG SOUR 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BELG SOUR,1/6BBL,1/6 BBL,,OSUTHERN BARREL BELGIAN SOUR SIXTH BARREL,BEER,0,0,0,0
Active,38061,SBL BRMBL SOUR 4/6 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BRMBL SOUR,4/6 CAN,24/12,,SBL WILD BRAMBLE 6 PACK CAN,BEER,6,0,20230914,0
Active,38067,SBL BRMBL SOUR 1/2BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BRMBL SOUR,1/2BBL,1/2 BBL,,,BEER,0,0,20230619,0
Active,38069,SBL BRMBL SOUR 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BRMBL SOUR,1/6BBL,1/6 BBL,,,BEER,6,0,20230921,0
Active,38088,SBL LO DWNBRWN 1/2BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL LO DWNBRWN,1/2BBL,1/2 BBL,,SOUTHERN BARREL BREWING LOW DOWN BROWN HALF BARREL,BEER,0,0,0,0
Active,38089,SBL LO DWNBRWN 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL LO DWNBRWN,1/6BBL,1/6 BBL,,,BEER,0,0,20221006,0
Active,38091,SBL FZBL MLKST 24/12 4/6 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL FZBL MLKST,24/12 4/6 CAN,24/12,,SBL FROZEN BARREL 6 PACK CAN,BEER,0,0,20221103,0
Active,38099,SBL FZBL MLKST 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL FZBL MLKST,1/6BBL,1/6 BBL,,,BEER,0,0,20221216,0
Restricted,38121,SBL BETTY WIT 24/12 4/6 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BETTY WIT,24/12 4/6 CAN,24/12,,SBL BETTY WIT 6 PACK CAN,BEER,0,0,20180516,0
Active,38149,SBL PRTR COFFE 1/6BBL,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL PRTR COFFE,1/6BBL,1/6 BBL,,,BEER,0,0,20220106,0
Restricted,38188,SBL BLUFF LITE 6/4 CAN,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL BLUFF LITE,6/4 CAN,24/16,,SOUTHERN BARREL BLUFF LITE FOUR PACK CANS,BEER,-1,0,20230921,0
Active,38190,SBL LO DWNBRWN 4/6C,SOUTHERN BARREL BREWING,SOUTHERN BARREL BREWING,SBL LO DWNBRWN,4/6C,24/12,,SOUTHERN BARREL LOW DOWN BROWN SIX PACK CANS,BEER,0,0,0,0
Restricted,1020,CTA GPFRT PMA 6/4C,SPIRITED COCKTAILS,CANTEEN,CTA,GPFRT PMA 6/4C,24/12,,CANTINA GRAPEFRUIT PALOMA FOUR PACK CANS,SPIRITS,0,0,20221020,0
Restricted,1022,CTA WTRMLMARG 6/4C,SPIRITED COCKTAILS,CANTEEN,CTA,WTRMLMARG 6/4C,24/12,,CANTINA WATERMELON MARGARITA FOUR PACK CANS,SPIRITS,0,0,20230323,0
Active,301200,6/750  SPLASH BERRY          SALT BERRY 750,SPLASH BEVERAGE GROUP,SPLASH,SPLASH,BERRY,6/750ML,6/750,SALT BERRY 750,SPIRITS,39,0,20220215,0
Active,301202,6/750  SPLASH CHOCOLATE      SALT CHOCOLATE 750,SPLASH BEVERAGE GROUP,SPLASH,SPLASH,CHOCOLATE,6/750ML,6/750,SALT CHOCOLATE 750,SPIRITS,165,0,20220215,0
Active,36000,SH COFFEE LAGR 24/12 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH COFFEE LAGR,24/12 4/6 CAN,24/12,,STEEL COFFEE LAGER 4/6 CAN,BEER,136,25,20231011,300
Active,36001,SH COFFEE LAGR 6/4 16OZ CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH COFFEE LAGR,6/4 16OZ CAN,24/16,,STEEL HANDS COOFEE SIXTEEN OUNCE CANS,BEER,0,0,20230816,0
Active,36002,SH COFFEE LAGR 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH COFFEE LAGR,1/2BBL,1/2 BBL,,,BEER,4,0,20230914,0
Active,36003,SH COFFEE LAGR 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH COFFEE LAGR,1/6BBL,1/6 BBL,,,BEER,19,2,20231011,0
Active,36004,SH ALLCITRAIPA 4/6C,STEEL HANDS BREWING,STEEL HANDS BREWING,SH ALLCITRAIPA,4/6C,24/12,,STEEL HANDS ALL CITRA IPA SIX PACK CANS,BEER,2,0,20230914,0
Restricted,36005,SH GOLDEN ALE 24/12 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH GOLDEN ALE,24/12 4/6 CAN,24/12,,STEEL GOLDEN 4/6 CAN,BEER,0,0,20220407,0
Active,36007,SH PMPKINSPICE 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH PMPKINSPICE,1/6BBL,1/6 BBL,,STEEL HANDS PUMPKIN SPICED ALE SIXTH BARREL,BEER,1,0,20231011,0
Active,36010,SH IPA TROPICL 24/12 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IPA TROPICL,24/12 4/6 CAN,24/12,,STEEL IPA 4/6 CAN,BEER,272,13,20231026,300
Active,36012,SH IPA TROPICL 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IPA TROPICL,1/2BBL,1/2 BBL,,,BEER,6,0,20230906,0
Active,36013,SH IPA TROPICL 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IPA TROPICL,1/6BBL,1/6 BBL,,,BEER,46,1,20231109,0
Active,36014,SH IPA TROPICL 6/4 16OZ CANS,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IPA TROPICL,6/4 16OZ CANS,24/16,,STEEL HANDS TROPICAL IPA SIXTEEN OUNCE CANS,BEER,44,0,20231026,0
Active,36015,SH JUICY HAZY 24/12 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH JUICY HAZY,24/12 4/6 CAN,24/12,,STEEL HANDS HAZY IPA 6 PACK CAN,BEER,170,8,20231109,200
Active,36016,SH JUICY HAZY 6/4 CANS 16OZ,STEEL HANDS BREWING,STEEL HANDS BREWING,SH JUICY HAZY,6/4 CANS 16OZ,24/16,,STEEL HANDS JUICY HAZY IPA 4 PACK CANS,BEER,0,0,20230914,0
Active,36018,SH JUICY HAZY 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH JUICY HAZY,1/2BBL,1/2 BBL,,,BEER,0,0,20230111,0
Active,36019,SH JUICY HAZY 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH JUICY HAZY,1/6BBL,1/6 BBL,,STEEL HANDS SPECIALTY IPA JUICY ONE SIXTH BARREL,BEER,11,1,20231026,0
Restricted,36020,SH JUICYVAR 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH JUICYVAR,4/6 CAN,24/12,,STEEL HANDS JUICY VARIETY SIX PACK CANS,BEER,0,0,20221020,0
Active,36040,SH PECAN ALE 4/6 CANS,STEEL HANDS BREWING,STEEL HANDS BREWING,SH PECAN ALE,4/6 CANS,24/12,,STEEL HANDS PECAN BROWN ALE 6 PACK CANS,BEER,206,15,20231109,0
Active,36042,SH PECAN ALE 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH PECAN ALE,1/2BBL,1/2 BBL,,STEEL HANDS PECAN BROWN ALE,BEER,3,0,20230914,0
Active,36046,SH PECAN ALE 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH PECAN ALE,1/6BBL,1/6 BBL,,STEEL HANDS PECAN BROWN ALE SIXTH BARREL,BEER,10,0,20230914,0
Active,36048,SH IRISH STOUT 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IRISH STOUT,1/2BBL,1/2 BBL,,STEEL HANDS IRISH STOUT 1/2BBL,BEER,0,0,20191030,0
Active,36049,SH IRISH STOUT 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH IRISH STOUT,1/6BBL,1/6 BBL,,STEEL HANDS IRISH STOUT 1/6 BBL,BEER,0,0,20230213,0
Active,36053,SH TROPICAL 2/12C,STEEL HANDS BREWING,STEEL HANDS BREWING,SH TROPICAL,2/12C,24/12,,STEEL HANDS TROPICAL TWELVE PACK CANS,BEER,125,3,20231004,0
Active,36055,SH CHOC RSPBRY 6/4C,STEEL HANDS BREWING,STEEL HANDS BREWING,SH CHOC RSPBRY,6/4C,24/16,,STEEL HANDS CHOCOLATE RASPBERRY STOUT FOUR PACK CANS,BEER,0,0,20230223,0
Active,36056,SH CRM BREULEE 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH CRM BREULEE,1/6BBL,1/6 BBL,,,BEER,0,0,20211208,0
Active,36057,SH DOUBLE IPA 24/19.2C,STEEL HANDS BREWING,STEEL HANDS BREWING,SH DOUBLE IPA,24/19.2C,24/19.2 CAN,,STEEL HANDS DOUBLE IPA,BEER,0,0,20230531,0
Active,36058,SH LAGER 1/2 BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH LAGER,1/2 BBL,1/2 BBL,,STEEL HANDS LAGER 1/2 BBL,BEER,2,0,20231026,4
Restricted,36060,SH VARIETY 4/6 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH VARIETY,4/6 CAN,24/12,,STEEL HANDS 6 PACK VARIETY,BEER,0,0,20200529,0
Restricted,36061,SH VARIETY 2/12 CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH VARIETY,2/12 CAN,24/12,,STEEL HANDS VARIETY 12PK,BEER,0,0,20230125,0
Active,36062,SH OCTOBERFEST 1/2BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH OCTOBERFEST,1/2BBL,1/2 BBL,,,BEER,0,0,20230809,0
Active,36063,SH OCTOBERFEST 4/6CAN,STEEL HANDS BREWING,STEEL HANDS BREWING,SH OCTOBERFEST,4/6CAN,24/12,,STEEL HANDS OCTOBERFEST 4/6 CANS,BEER,0,0,20230906,0
Active,36066,SH OCTOBERFEST 1/6BBL,STEEL HANDS BREWING,STEEL HANDS BREWING,SH OCTOBERFEST,1/6BBL,1/6 BBL,,,BEER,1,0,20230906,0
